frame.number,frame.time,wlan_radio.signal_dbm
"397","Jun 24, 2020 13:31:03.975161609 AEST","-64"
"398","Jun 24, 2020 13:31:04.077416835 AEST","-64"
"399","Jun 24, 2020 13:31:04.179978396 AEST","-64"
"400","Jun 24, 2020 13:31:04.385424113 AEST","-64"
"401","Jun 24, 2020 13:31:04.488129613 AEST","-64"
"402","Jun 24, 2020 13:31:04.589388535 AEST","-64"
"403","Jun 24, 2020 13:31:04.692043679 AEST","-64"
"404","Jun 24, 2020 13:31:04.794254887 AEST","-64"
"405","Jun 24, 2020 13:31:04.896812605 AEST","-64"
"406","Jun 24, 2020 13:31:04.999086905 AEST","-64"
"407","Jun 24, 2020 13:31:05.101452161 AEST","-64"
"408","Jun 24, 2020 13:31:05.510961225 AEST","-60"
"409","Jun 24, 2020 13:31:05.613357609 AEST","-60"
"410","Jun 24, 2020 13:31:05.715757513 AEST","-64"
"411","Jun 24, 2020 13:31:05.818126035 AEST","-64"
"412","Jun 24, 2020 13:31:05.920558795 AEST","-64"
"413","Jun 24, 2020 13:31:06.023631958 AEST","-64"
"414","Jun 24, 2020 13:31:06.227852160 AEST","-64"
"415","Jun 24, 2020 13:31:06.433422982 AEST","-64"
"416","Jun 24, 2020 13:31:06.536228770 AEST","-64"
"417","Jun 24, 2020 13:31:06.637384357 AEST","-64"
"418","Jun 24, 2020 13:31:06.740245184 AEST","-64"
"419","Jun 24, 2020 13:31:06.842222044 AEST","-64"
"420","Jun 24, 2020 13:31:06.944545574 AEST","-64"
"421","Jun 24, 2020 13:31:07.150511914 AEST","-64"
"422","Jun 24, 2020 13:31:07.252061972 AEST","-64"
"423","Jun 24, 2020 13:31:07.355311321 AEST","-64"
"424","Jun 24, 2020 13:31:07.559098245 AEST","-64"
"425","Jun 24, 2020 13:31:07.661342192 AEST","-64"
"426","Jun 24, 2020 13:31:07.763883125 AEST","-64"
"427","Jun 24, 2020 13:31:07.866275159 AEST","-64"
"428","Jun 24, 2020 13:31:07.968585826 AEST","-64"
"429","Jun 24, 2020 13:31:08.077276645 AEST","-64"
"430","Jun 24, 2020 13:31:08.104216852 AEST","-64"
"431","Jun 24, 2020 13:31:08.108019282 AEST","-64"
"432","Jun 24, 2020 13:31:08.110257359 AEST","-64"
"433","Jun 24, 2020 13:31:08.113928687 AEST","-64"
"434","Jun 24, 2020 13:31:08.116463959 AEST","-64"
"435","Jun 24, 2020 13:31:08.152830889 AEST","-64"
"436","Jun 24, 2020 13:31:08.174646057 AEST","-64"
"437","Jun 24, 2020 13:31:08.481396560 AEST","-64"
"438","Jun 24, 2020 13:31:08.787758136 AEST","-64"
"439","Jun 24, 2020 13:31:08.890710381 AEST","-64"
"440","Jun 24, 2020 13:31:08.994199214 AEST","-64"
"441","Jun 24, 2020 13:31:09.096232866 AEST","-64"
"442","Jun 24, 2020 13:31:09.197326132 AEST","-64"
"443","Jun 24, 2020 13:31:09.300574335 AEST","-64"
"444","Jun 24, 2020 13:31:09.504580798 AEST","-64"
"445","Jun 24, 2020 13:31:09.607082820 AEST","-62"
"446","Jun 24, 2020 13:31:09.812893842 AEST","-64"
